,January,February,March,April,May,June,July,August,September,October,November,December,Latitude,Longitude
AU_23719,0.44285714285714306,0.04666666666666674,0.7368421052631579,0.5304347826086958,2.8,0.0,1.1333333333333304,-0.7166666666666638,-0.04000000000000057,-0.12000000000000002,-0.13846153846153825,0.0,-34.82,138.89
AU_23731,0.0,0.10666666666666676,0.775,0.4700000000000003,1.6818181818181819,-2.1833333333333336,-0.24615384615384636,-1.2833333333333332,-1.781818181818182,-1.1199999999999999,-0.7250000000000002,0.6249999999999994,-34.83,138.82
AU_23737,-0.07272727272727271,0.4,0.45,0.8842105263157896,1.3792642140468228,-0.8621818181818182,0.4947368421052635,-1.4684210526315793,-1.7833333333333332,-0.9000000000000004,0.0,0.4111111111111112,-34.77,139.05
AU_23750,0.26000000000000006,0.0,1.4363636363636363,1.25,2.9176470588235297,-0.75,2.1401709401709397,-1.364705882352942,-1.7200000000000017,-2.070588235294118,-0.7333333333333333,0.3416666666666666,-34.96,138.74
AU_23803,0.25999999999999995,0.022222222222222223,0.9823529411764708,0.7166666666666665,1.8571428571428572,-1.9339130434782619,-0.30769230769230826,-2.3333333333333335,-2.375,-2.5578947368421048,-0.875,0.13333333333333336,-34.94,138.73
AU_21001,0.15238095238095217,0.17647058823529413,0.2,0.8999999999999999,1.2769230769230768,-0.3533333333333336,0.714673913043478,-0.3999999999999996,-1.1999999999999997,-1.383333333333333,-0.2666666666666665,0.44999999999999996,-34.03,138.68
AU_21002,0.08888888888888892,0.0,0.3569230769230769,1.0055555555555555,0.9812500000000002,-0.41428571428571426,-0.14000000000000057,0.6923076923076923,-0.5476076555023922,-0.6,-0.5846153846153846,-0.05263157894736842,-34.14,138.42
AU_21003,-0.35555555555555557,-0.3285714285714285,0.42500000000000004,0.9333333333333332,1.4130769230769231,-0.8399999999999977,0.6499999999999998,0.30000000000000154,-1.2440476190476186,-2.0507936507936506,-0.0625,1.3090909090909089,-33.91,138.72
AU_21035,0.06458333333333335,-0.038461538461538464,0.1486842105263158,0.5650000000000002,0.6942583732057417,-1.3529605263157896,0.07559523809523822,-0.04615384615384626,-0.8125,-1.0233333333333334,-0.65625,0.20000000000000018,-34.03,138.32
AU_21054,-0.1111111111111111,0.056521739130434775,0.47619047619047616,0.8250000000000001,1.092307692307692,-0.9873684210526315,-0.2403846153846154,-1.5026315789473657,-1.6923076923076923,-1.9299999999999997,-0.3777777777777779,0.4819444444444444,-33.96,138.64
AU_21076,-0.05217391304347827,0.10000000000000009,0.34285714285714286,0.55,0.9333333333333331,-1.0714285714285714,-0.10000000000000142,-1.1272727272727272,-0.7684210526315788,-1.3857142857142857,-0.7066666666666666,0.7333333333333334,-33.93,138.81
AU_23039,0.19999999999999998,-0.16000000000000014,0.5200000000000002,0.6169934640522876,1.6,-0.33272727272727276,0.033333333333333506,-0.19999999999999987,-1.0899999999999996,-1.1578947368421053,-0.7833333333333335,-0.05263157894736842,-34.19,138.63
AU_97004,9.600000000000001,13.425,12.960000000000003,4.066666666666667,23.1,-5.866666666666674,-3.299999999999997,5.466666666666678,13.399999999999999,13.3,9.799999999999997,-5.5,-41.43,145.7
AU_97014,-1.0153846153846156,-1.308333333333333,1.262222222222222,-3.5840000000000005,4.825757575757576,-3.022352941176471,0.8000000000000019,-2.316290726817042,-1.2549999999999997,-1.7276785714285718,-5.094444444444444,0.9538461538461521,-41.44,145.53
AU_91181,-1.1750000000000007,-0.1875,1.9249999999999998,-0.5333333333333334,1.173913043478261,0.22105263157894678,0.012499999999999956,-0.6228571428571428,0.35744047619047625,-0.5,0.2503496503496506,0.6686274509803922,-41.43,147.21
AU_91197,-1.1215384615384614,-0.40000000000000036,2.0633333333333335,-0.031818181818181863,0.9733333333333332,-0.6433583959899751,1.2249999999999996,-2.0965367965367956,1.5165217391304355,-0.6947368421052633,-1.1333333333333333,0.9492063492063489,-41.49,147.44
AU_92024,-1.4984126984126984,0.7131578947368421,1.15,0.4222222222222219,0.7199999999999999,1.3611111111111112,-0.4833333333333343,0.43356643356643365,0.11282051282051239,-0.45105263157894704,1.1666666666666625,0.38181818181818183,-41.47,147.89
